2026-06-17T13:30:40 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=TIAlvorada login=admin admin=True
2026-06-17T13:32:54 | INFO | app_daily.interface.dash_main | dash_main | confirmar_logout:293 | Logout confirmado pelo utilizador admin
2026-06-17T13:32:54 | INFO | app_daily.interface.dash_main | dash_main | closeEvent:310 | Fechando DashMain
2026-06-17T13:33:42 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=jo login=jo admin=False
2026-06-17T13:33:42 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T13:33:42 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T13:33:42 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T13:33:42 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T13:33:42 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T13:33:42 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:279 | Utilizador sem permissão de administrador; abas administrativas ocultadas
2026-06-17T13:34:59 | INFO | app_daily.interface.dash_main | dash_main | sair:318 | Encerrando aplicação via botão Sair
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=TIAlvorada login=admin admin=True
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T14:27:58 | INFO | app_daily.admin.predios | predios | __init__:40 | Inicializando aba de gestão de prédios
2026-06-17T14:27:58 | INFO | app_daily.admin.predios | predios | load_predios:113 | Carregando lista de prédios
2026-06-17T14:27:58 | INFO | app_daily.admin.predios | predios | load_predios:123 | Consulta de prédios executada com sucesso: 2 registro(s)
2026-06-17T14:27:58 | INFO | app_daily.admin.anexos | anexos | __init__:65 | Inicializando aba de gestão de anexos
2026-06-17T14:27:58 | INFO | app_daily.admin.anexos | anexos | load_anexos:130 | Carregando lista de anexos
2026-06-17T14:27:58 | INFO | app_daily.admin.anexos | anexos | load_anexos:149 | Consulta de anexos executada com sucesso: 3 registro(s)
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:273 | Aba 'Administração' carregada com sucesso
2026-06-17T14:27:58 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | __init__:24 | Inicializando aba de visualização de logs
2026-06-17T14:27:58 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:99 | Carregando log na interface: tipo=Auditoria arquivo=C:\Controle_Chaves\logs\app_audit_17062026.log
2026-06-17T14:27:58 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:121 | Log carregado com sucesso: tipo=Auditoria
2026-06-17T14:27:58 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:277 | Aba 'Logs' carregada com sucesso
2026-06-17T14:27:58 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:28:15 | INFO | app_daily.interface.dash_main | dash_main | confirmar_logout:293 | Logout confirmado pelo utilizador admin
2026-06-17T14:28:15 | INFO | app_daily.interface.dash_main | dash_main | closeEvent:310 | Fechando DashMain
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=TIAlvorada login=admin admin=True
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T14:28:34 | INFO | app_daily.admin.predios | predios | __init__:40 | Inicializando aba de gestão de prédios
2026-06-17T14:28:34 | INFO | app_daily.admin.predios | predios | load_predios:113 | Carregando lista de prédios
2026-06-17T14:28:34 | INFO | app_daily.admin.predios | predios | load_predios:123 | Consulta de prédios executada com sucesso: 2 registro(s)
2026-06-17T14:28:34 | INFO | app_daily.admin.anexos | anexos | __init__:65 | Inicializando aba de gestão de anexos
2026-06-17T14:28:34 | INFO | app_daily.admin.anexos | anexos | load_anexos:130 | Carregando lista de anexos
2026-06-17T14:28:34 | INFO | app_daily.admin.anexos | anexos | load_anexos:149 | Consulta de anexos executada com sucesso: 3 registro(s)
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:273 | Aba 'Administração' carregada com sucesso
2026-06-17T14:28:34 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | __init__:24 | Inicializando aba de visualização de logs
2026-06-17T14:28:34 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:99 | Carregando log na interface: tipo=Auditoria arquivo=C:\Controle_Chaves\logs\app_audit_17062026.log
2026-06-17T14:28:34 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:121 | Log carregado com sucesso: tipo=Auditoria
2026-06-17T14:28:34 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:277 | Aba 'Logs' carregada com sucesso
2026-06-17T14:28:34 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:29:32 | INFO | app_daily.interface.dash_main | dash_main | confirmar_logout:293 | Logout confirmado pelo utilizador admin
2026-06-17T14:29:32 | INFO | app_daily.interface.dash_main | dash_main | closeEvent:310 | Fechando DashMain
2026-06-17T14:29:34 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:29:59 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=jo login=jo admin=False
2026-06-17T14:29:59 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T14:29:59 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T14:29:59 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T14:30:00 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T14:30:00 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T14:30:00 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:279 | Utilizador sem permissão de administrador; abas administrativas ocultadas
2026-06-17T14:30:00 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:31:00 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:32:00 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:32:12 | INFO | app_daily.interface.dash_main | dash_main | confirmar_logout:293 | Logout confirmado pelo utilizador jo
2026-06-17T14:32:12 | INFO | app_daily.interface.dash_main | dash_main | closeEvent:310 | Fechando DashMain
2026-06-17T14:32:26 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=TIAlvorada login=admin admin=True
2026-06-17T14:32:26 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T14:32:26 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T14:32:26 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T14:32:27 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T14:32:27 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T14:32:27 | INFO | app_daily.admin.predios | predios | __init__:40 | Inicializando aba de gestão de prédios
2026-06-17T14:32:27 | INFO | app_daily.admin.predios | predios | load_predios:113 | Carregando lista de prédios
2026-06-17T14:32:27 | INFO | app_daily.admin.predios | predios | load_predios:123 | Consulta de prédios executada com sucesso: 2 registro(s)
2026-06-17T14:32:27 | INFO | app_daily.admin.anexos | anexos | __init__:65 | Inicializando aba de gestão de anexos
2026-06-17T14:32:27 | INFO | app_daily.admin.anexos | anexos | load_anexos:130 | Carregando lista de anexos
2026-06-17T14:32:27 | INFO | app_daily.admin.anexos | anexos | load_anexos:149 | Consulta de anexos executada com sucesso: 3 registro(s)
2026-06-17T14:32:27 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:273 | Aba 'Administração' carregada com sucesso
2026-06-17T14:32:27 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | __init__:24 | Inicializando aba de visualização de logs
2026-06-17T14:32:27 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:99 | Carregando log na interface: tipo=Auditoria arquivo=C:\Controle_Chaves\logs\app_audit_17062026.log
2026-06-17T14:32:27 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:121 | Log carregado com sucesso: tipo=Auditoria
2026-06-17T14:32:27 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:277 | Aba 'Logs' carregada com sucesso
2026-06-17T14:32:27 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:33:27 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:34:20 | INFO | app_daily.interface.dash_main | dash_main | sair:318 | Encerrando aplicação via botão Sair
2026-06-17T14:40:03 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=TIAlvorada login=admin admin=True
2026-06-17T14:40:03 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T14:40:03 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T14:40:03 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T14:40:04 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T14:40:04 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T14:40:04 | INFO | app_daily.admin.predios | predios | __init__:40 | Inicializando aba de gestão de prédios
2026-06-17T14:40:04 | INFO | app_daily.admin.predios | predios | load_predios:113 | Carregando lista de prédios
2026-06-17T14:40:04 | INFO | app_daily.admin.predios | predios | load_predios:123 | Consulta de prédios executada com sucesso: 2 registro(s)
2026-06-17T14:40:04 | INFO | app_daily.admin.anexos | anexos | __init__:65 | Inicializando aba de gestão de anexos
2026-06-17T14:40:04 | INFO | app_daily.admin.anexos | anexos | load_anexos:130 | Carregando lista de anexos
2026-06-17T14:40:04 | INFO | app_daily.admin.anexos | anexos | load_anexos:149 | Consulta de anexos executada com sucesso: 3 registro(s)
2026-06-17T14:40:04 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:273 | Aba 'Administração' carregada com sucesso
2026-06-17T14:40:04 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | __init__:24 | Inicializando aba de visualização de logs
2026-06-17T14:40:04 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:99 | Carregando log na interface: tipo=Auditoria arquivo=C:\Controle_Chaves\logs\app_audit_17062026.log
2026-06-17T14:40:04 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:121 | Log carregado com sucesso: tipo=Auditoria
2026-06-17T14:40:04 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:277 | Aba 'Logs' carregada com sucesso
2026-06-17T14:40:04 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:40:35 | INFO | app_daily.interface.dash_main | dash_main | confirmar_logout:293 | Logout confirmado pelo utilizador admin
2026-06-17T14:40:35 | INFO | app_daily.interface.dash_main | dash_main | closeEvent:310 | Fechando DashMain
2026-06-17T14:40:44 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=jo login=jo admin=False
2026-06-17T14:40:44 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T14:40:44 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T14:40:44 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T14:40:45 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T14:40:45 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T14:40:45 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:279 | Utilizador sem permissão de administrador; abas administrativas ocultadas
2026-06-17T14:40:45 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:41:45 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:42:45 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:42:54 | INFO | app_daily.interface.dash_main | dash_main | confirmar_logout:293 | Logout confirmado pelo utilizador jo
2026-06-17T14:42:54 | INFO | app_daily.interface.dash_main | dash_main | closeEvent:310 | Fechando DashMain
2026-06-17T14:43:07 | INFO | app_daily.interface.dash_main | dash_main | __init__:48 | Inicializando DashMain para utilizador=TIAlvorada login=admin admin=True
2026-06-17T14:43:07 | INFO | app_daily.interface.dash_main | dash_main | __init__:102 | Logo da aplicação carregado com sucesso
2026-06-17T14:43:07 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:243 | Iniciando carregamento das abas principais
2026-06-17T14:43:07 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:248 | Aba 'Movimentações' carregada com sucesso
2026-06-17T14:43:08 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:256 | Aba 'Relatórios' carregada com sucesso
2026-06-17T14:43:08 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:264 | Aba 'Utilizadores' carregada com sucesso
2026-06-17T14:43:08 | INFO | app_daily.admin.predios | predios | __init__:40 | Inicializando aba de gestão de prédios
2026-06-17T14:43:08 | INFO | app_daily.admin.predios | predios | load_predios:113 | Carregando lista de prédios
2026-06-17T14:43:08 | INFO | app_daily.admin.predios | predios | load_predios:123 | Consulta de prédios executada com sucesso: 2 registro(s)
2026-06-17T14:43:08 | INFO | app_daily.admin.anexos | anexos | __init__:65 | Inicializando aba de gestão de anexos
2026-06-17T14:43:08 | INFO | app_daily.admin.anexos | anexos | load_anexos:130 | Carregando lista de anexos
2026-06-17T14:43:08 | INFO | app_daily.admin.anexos | anexos | load_anexos:149 | Consulta de anexos executada com sucesso: 3 registro(s)
2026-06-17T14:43:08 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:273 | Aba 'Administração' carregada com sucesso
2026-06-17T14:43:08 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | __init__:24 | Inicializando aba de visualização de logs
2026-06-17T14:43:08 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:99 | Carregando log na interface: tipo=Auditoria arquivo=C:\Controle_Chaves\logs\app_audit_17062026.log
2026-06-17T14:43:08 | INFO | app_daily.admin.log_viewer_tab | log_viewer_tab | carregar_logs:121 | Log carregado com sucesso: tipo=Auditoria
2026-06-17T14:43:08 | INFO | app_daily.interface.dash_main | dash_main | load_tabs:277 | Aba 'Logs' carregada com sucesso
2026-06-17T14:43:08 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:44:08 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:45:08 | WARNING | app_daily.interface.dash_main | dash_main | verificar_chaves_atraso:195 | Foram encontradas 7 chave(s) com devolução em atraso
2026-06-17T14:45:39 | INFO | app_daily.interface.dash_main | dash_main | sair:318 | Encerrando aplicação via botão Sair
